16.074421	-90.447186
16.771967	-90.794866
17.254129	-91.443749
17.251322	-90.98782
17.815515	-90.987591
17.816527	-89.152997
17.93939	-89.152786
18.000038	-89.031464
17.898011	-88.875056
18.491313	-88.459185
18.486697	-88.314388
18.869202	-88.054919
18.506119	-88.068475
18.355949	-87.884148
18.171948	-87.896478
18.187907	-87.848466
19.311255	-87.44603
19.32517	-87.487843
19.281589	-87.566024
19.180184	-87.624938
19.217357	-87.683652
19.396616	-87.61729
19.472043	-87.443727
19.606045	-87.421972
19.550236	-87.622565
19.50703	-87.667033
19.664564	-87.74625
19.684059	-87.646444
19.913566	-87.438894
20.114554	-87.470267
20.831797	-86.888597
21.128052	-86.766978
21.508954	-86.956153
21.582033	-87.095061
21.554842	-87.124175
21.470266	-87.111655
21.420795	-87.23271
21.610826	-88.116486
21.517441	-88.590916
21.422289	-88.757776
21.147447	-90.082331
21.000067	-90.337645
20.514306	-90.476364
19.930557	-90.46192
19.872464	-90.504001
19.75154	-90.665302
19.372135	-90.722685
18.900436	-91.379631
18.780037	-91.339914
18.789853	-91.279705
18.682437	-91.247322
18.445059	-91.512537
18.54196	-91.899959
18.698558	-91.960413
18.616177	-92.679541
18.440225	-92.914374
18.411561	-93.518899
18.152191	-94.487216
18.197279	-94.602901
18.535444	-94.813685
18.574406	-95.044262
18.705419	-95.19169
18.727364	-95.623921
18.89697	-95.938995
19.049886	-95.973069
19.063585	-95.984772
19.479688	-96.315394
19.603386	-96.373927
19.847035	-96.449683
20.665061	-97.174711
21.299911	-97.421471
21.56615	-97.326293
21.852144	-97.627703
21.849388	-97.64235
21.524483	-97.387266
21.480521	-97.407021
21.432249	-97.482571
21.475774	-97.512422
21.463553	-97.567772
21.834763	-97.731254
21.882912	-97.704283
22.252097	-97.794106
22.626861	-97.855827
22.883883	-97.769677
24.336755	-97.74543
24.919377	-97.640271
25.040596	-97.724368
25.1638	-97.67176
25.268418	-97.72289
25.3071	-97.70445
25.333909	-97.726461
25.370562	-97.675566
25.358658	-97.619849
25.334206	-97.636919
25.291843	-97.541723
25.729768	-97.184976
25.951514	-97.147132
25.929903	-97.341807
25.847301	-97.370597
26.029569	-97.664725
26.072588	-98.241078
26.395557	-99.073676
26.435517	-99.11516
26.477371	-99.094842
26.525721	-99.127946
27.565595	-99.511903
29.105257	-100.681356
29.751273	-101.416754
29.758283	-102.670106
28.981538	-103.119028
29.66262	-104.552719
30.235956	-104.711594
30.683706	-105.009835
31.751982	-106.415696
31.783761	-106.528547
31.783862	-108.20786
31.333715	-108.209371
31.332215	-111.074562
32.494018	-114.813606
32.718562	-114.720035
32.534427	-117.123688
